method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"2D L-BFGS-B (eps=1e-10)",symmetric,0.926316,E,-1.794772089001607e-08,1.794772089001607e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,0.926316,A,6.398983174449313e-07,6.398983174449313e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,0.926316,B,-8.582323403061308e-07,8.582323403061308e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,0.926316,alpha,1.2909410100043545e-07,1.2909410100043545e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,0.926316,beta,-1.7163535825567755e-07,1.7163535825567755e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.015789,E,-1.8198315963964892e-08,1.8198315963964892e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.015789,A,-1.9684317464907508e-07,1.9684317464907508e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.015789,B,-1.6709122974134516e-08,1.6709122974134516e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.015789,alpha,-3.913074165770849e-08,3.913074165770849e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.015789,beta,-2.8265203797577816e-09,2.8265203797577816e-09,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.105263,E,-1.87902684864674e-08,1.87902684864674e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.105263,A,-8.886922842066269e-07,8.886922842066269e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.105263,B,6.769576685883294e-07,6.769576685883294e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.105263,alpha,-1.794564497004103e-07,1.794564497004103e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.105263,beta,1.3746645399054057e-07,1.3746645399054057e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.194737,E,-1.921848610562223e-08,1.921848610562223e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.194737,A,-8.014648216203568e-07,8.014648216203568e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.194737,B,5.944245060618414e-07,5.944245060618414e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.194737,alpha,-1.6269458898378735e-07,1.6269458898378735e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.194737,beta,1.2120906429084888e-07,1.2120906429084888e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.284211,E,-3.811297103033018e-09,3.811297103033018e-09,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.284211,A,2.2797938470375814e-07,2.2797938470375814e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.284211,B,-2.670726786391242e-07,2.670726786391242e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.284211,alpha,4.6640576705440694e-08,4.6640576705440694e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.284211,beta,-5.4563020768227943e-08,5.4563020768227943e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.373684,E,-1.9949998260877025e-08,1.9949998260877025e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.373684,A,-1.7384977013534808e-07,1.7384977013534808e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.373684,B,-2.026659728926461e-08,2.026659728926461e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.373684,alpha,-3.5697126258533506e-08,3.5697126258533506e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.373684,beta,-4.126842237115529e-09,4.126842237115529e-09,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.463158,E,-1.847081330752378e-08,1.847081330752378e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.463158,A,-3.951747515884563e-07,3.951747515884563e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.463158,B,2.2522597475926887e-07,2.2522597475926887e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.463158,alpha,-8.180395429147416e-08,8.180395429147416e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.463158,beta,4.647687252977742e-08,4.647687252977742e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.552632,E,-2.1408805037766444e-08,2.1408805037766444e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.552632,A,-3.0259290895173763e-07,3.0259290895173763e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.552632,B,1.1681173361921537e-07,1.1681173361921537e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.552632,alpha,-6.321301904860423e-08,6.321301904860423e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.552632,beta,2.4052623692044463e-08,2.4052623692044463e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.642105,E,-2.178453341451444e-08,2.178453341451444e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.642105,A,1.0401454630937224e-07,1.0401454630937224e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.642105,B,-2.819489282046561e-07,2.819489282046561e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.642105,alpha,2.139158026342476e-08,2.139158026342476e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.642105,beta,-5.945156553435122e-08,5.945156553435122e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.731579,E,-2.359679841398925e-08,2.359679841398925e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.731579,A,8.5109746805756e-08,8.5109746805756e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.731579,B,-2.6626328519796516e-07,2.6626328519796516e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.731579,alpha,1.7386432795266532e-08,1.7386432795266532e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.731579,beta,-5.673080285110047e-08,5.673080285110047e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.821053,E,-1.7853529305832192e-08,1.7853529305832192e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.821053,A,6.190115442450406e-07,6.190115442450406e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.821053,B,-7.477215433482343e-07,7.477215433482343e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.821053,alpha,1.310205886436818e-07,1.310205886436818e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.821053,beta,-1.594189654837457e-07,1.594189654837457e-07,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.910526,E,-2.599932103927809e-08,2.599932103927809e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.910526,A,-9.659117949922802e-08,9.659117949922802e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.910526,B,-7.934937684694887e-08,7.934937684694887e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.910526,alpha,-2.1572242200448038e-08,2.1572242200448038e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,1.910526,beta,-1.78795329796069e-08,1.78795329796069e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,2.000000,E,-2.868947682971597e-08,2.868947682971597e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,2.000000,A,-8.59768647387682e-08,8.59768647387682e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,2.000000,B,-9.626364771975204e-08,9.626364771975204e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,2.000000,alpha,-1.9660796288503072e-08,1.9660796288503072e-08,False
"2D L-BFGS-B (eps=1e-10)",symmetric,2.000000,beta,-2.188204814478739e-08,2.188204814478739e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.300000,E,-8.960104190489899e-09,8.960104190489899e-09,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.300000,A,-4.8260985758900026e-08,4.8260985758900026e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.300000,B,-6.433782295170927e-08,6.433782295170927e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.300000,alpha,-8.945050582595701e-09,8.945050582595701e-09,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.300000,beta,-1.252402943257331e-08,1.252402943257331e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.389474,E,-1.0685811210246007e-08,1.0685811210246007e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.389474,A,-6.187400548174261e-08,6.187400548174261e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.389474,B,-7.220350162525995e-08,7.220350162525995e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.389474,alpha,-1.1550890962673612e-08,1.1550890962673612e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.389474,beta,-1.4052053171858296e-08,1.4052053171858296e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.478947,E,-1.7865275334045386e-08,1.7865275334045386e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.478947,A,-5.5811481420672025e-08,5.5811481420672025e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.478947,B,-1.5665361127438834e-07,1.5665361127438834e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.478947,alpha,-1.0038310052476952e-08,1.0038310052476952e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.478947,beta,-3.0860532383515856e-08,3.0860532383515856e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.568421,E,-1.1350657429087216e-08,1.1350657429087216e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.568421,A,-5.670159005489055e-08,5.670159005489055e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.568421,B,-8.059246639091909e-08,8.059246639091909e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.568421,alpha,-1.0609781027593566e-08,1.0609781027593566e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.568421,beta,-1.5819389449183467e-08,1.5819389449183467e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.657895,E,-1.6268708930964315e-08,1.6268708930964315e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.657895,A,-9.306402018220377e-08,9.306402018220377e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.657895,B,-1.0265536677076554e-07,1.0265536677076554e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.657895,alpha,-1.764070915488038e-08,1.764070915488038e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.657895,beta,-2.0153402756152768e-08,2.0153402756152768e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.747368,E,-1.7700384222104016e-08,1.7700384222104016e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.747368,A,-9.975298277686665e-08,9.975298277686665e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.747368,B,-1.086128117347527e-07,1.086128117347527e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.747368,alpha,-1.903607990193316e-08,1.903607990193316e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.747368,beta,-2.1418898400936215e-08,2.1418898400936215e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.836842,E,-1.8854687699363697e-08,1.8854687699363697e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.836842,A,-1.0360861425150094e-07,1.0360861425150094e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.836842,B,-1.1254906970421825e-07,1.1254906970421825e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.836842,alpha,-1.991983375634397e-08,1.991983375634397e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.836842,beta,-2.2317306732791813e-08,2.2317306732791813e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.926316,E,-1.9858907417921685e-08,1.9858907417921685e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.926316,A,-1.0574810318747213e-07,1.0574810318747213e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.926316,B,-1.1496755164356567e-07,1.1496755164356567e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.926316,alpha,-2.050340289706716e-08,2.050340289706716e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,0.926316,beta,-2.2943432867858094e-08,2.2943432867858094e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.015789,E,-2.094331283019905e-08,2.094331283019905e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.015789,A,-1.0751750845719379e-07,1.0751750845719379e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.015789,B,-1.1711013470013458e-07,1.1711013470013458e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.015789,alpha,-2.1045289693939352e-08,2.1045289693939352e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.015789,beta,-2.354305242821145e-08,2.354305242821145e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.105263,E,-2.20430117288748e-08,2.20430117288748e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.105263,A,-1.0822577130189229e-07,1.0822577130189229e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.105263,B,-1.1884534684184346e-07,1.1884534684184346e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.105263,alpha,-2.140746730210494e-08,2.140746730210494e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.105263,beta,-2.4091443126142813e-08,2.4091443126142813e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.194737,E,-2.1040802236621757e-08,2.1040802236621757e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.194737,A,-9.755662244791119e-08,9.755662244791119e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.194737,B,-1.0961700394610578e-07,1.0961700394610578e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.194737,alpha,-1.951930447340126e-08,1.951930447340126e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.194737,beta,-2.242828938443202e-08,2.242828938443202e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.284211,E,-2.1655944624668208e-08,2.1655944624668208e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.284211,A,-9.526842307165258e-08,9.526842307165258e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.284211,B,-1.0784040835604195e-07,1.0784040835604195e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.284211,alpha,-1.9306092672245674e-08,1.9306092672245674e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.284211,beta,-2.228840128332925e-08,2.228840128332925e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.373684,E,-2.2368734083945595e-08,2.2368734083945595e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.373684,A,-9.299451847247952e-08,9.299451847247952e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.373684,B,-1.0610981898080482e-07,1.0610981898080482e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.373684,alpha,-1.9106921926989755e-08,1.9106921926989755e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.373684,beta,-2.2172105421499766e-08,2.2172105421499766e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.463158,E,-2.322941313334347e-08,2.322941313334347e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.463158,A,-9.097315027279759e-08,9.097315027279759e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.463158,B,-1.0464199374169443e-07,1.0464199374169443e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.463158,alpha,-1.8969531827692392e-08,1.8969531827692392e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.463158,beta,-2.2123870196162033e-08,2.2123870196162033e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.552632,E,-2.4242711717108745e-08,2.4242711717108745e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.552632,A,-8.919202384534824e-08,8.919202384534824e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.552632,B,-1.03446621071436e-07,1.03446621071436e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.552632,alpha,-1.8891391718929808e-08,1.8891391718929808e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.552632,beta,-2.2145955704187614e-08,2.2145955704187614e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.642105,E,-2.540982546003718e-08,2.540982546003718e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.642105,A,-8.760660438559092e-08,8.760660438559092e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.642105,B,-1.0253963152155343e-07,1.0253963152155343e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.642105,alpha,-1.8863097358611048e-08,1.8863097358611048e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.642105,beta,-2.2241871043350766e-08,2.2241871043350766e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.731579,E,-2.666159206625153e-08,2.666159206625153e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.731579,A,-8.606730026834937e-08,8.606730026834937e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.731579,B,-1.0155481617565084e-07,1.0155481617565084e-07,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.731579,alpha,-1.8851358382806558e-08,1.8851358382806558e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.731579,beta,-2.233207666410156e-08,2.233207666410156e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.821053,E,-2.79140550253689e-08,2.79140550253689e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.821053,A,-8.460402981865886e-08,8.460402981865886e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.821053,B,-9.996470907492972e-08,9.996470907492972e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.821053,alpha,-1.8858966675887078e-08,1.8858966675887078e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.821053,beta,-2.229894840206319e-08,2.229894840206319e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.910526,E,-2.9212372166213388e-08,2.9212372166213388e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.910526,A,-8.37264396046865e-08,8.37264396046865e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.910526,B,-9.767855728599091e-08,9.767855728599091e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.910526,alpha,-1.89956057419619e-08,1.89956057419619e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,1.910526,beta,-2.2119548256530457e-08,2.2119548256530457e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,2.000000,E,-3.0850575217401405e-08,3.0850575217401405e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,2.000000,A,-8.387197498196176e-08,8.387197498196176e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,2.000000,B,-9.601884571644804e-08,9.601884571644804e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,2.000000,alpha,-1.9368052913105268e-08,1.9368052913105268e-08,False
"2D L-BFGS-B (eps=1e-10)",chinchilla,2.000000,beta,-2.2087391439638637e-08,2.2087391439638637e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.300000,E,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.300000,A,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.300000,B,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.300000,alpha,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.300000,beta,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.389474,E,-8.56713122534166e-08,8.56713122534166e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.389474,A,-2.502716144561877e-08,2.502716144561877e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.389474,B,-1.116726679205111e-07,1.116726679205111e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.389474,alpha,-4.881555136220932e-09,4.881555136220932e-09,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.389474,beta,-3.225008074212515e-08,3.225008074212515e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.478947,E,-9.810743933223673e-08,9.810743933223673e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.478947,A,-6.548866785693449e-08,6.548866785693449e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.478947,B,-1.1728206285915308e-07,1.1728206285915308e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.478947,alpha,-1.410898876822215e-08,1.410898876822215e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.478947,beta,-3.382475303432615e-08,3.382475303432615e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.568421,E,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.568421,A,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.568421,B,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.568421,alpha,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.568421,beta,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.657895,E,-1.0788904286727917e-07,1.0788904286727917e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.657895,A,-8.500168198357342e-08,8.500168198357342e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.657895,B,-1.2232599934209543e-07,1.2232599934209543e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.657895,alpha,-1.890058002580249e-08,1.890058002580249e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.657895,beta,-3.538205570823867e-08,3.538205570823867e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.747368,E,-1.1286433983327804e-07,1.1286433983327804e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.747368,A,-8.800957163396195e-08,8.800957163396195e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.747368,B,-1.2598681516918236e-07,1.2598681516918236e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.747368,alpha,-1.9825849444830684e-08,1.9825849444830684e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.747368,beta,-3.653897972718999e-08,3.653897972718999e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.836842,E,-9.565974573938979e-08,9.565974573938979e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.836842,A,-1.1322313865122394e-07,1.1322313865122394e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.836842,B,-9.213616477995308e-08,9.213616477995308e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.836842,alpha,-2.625583143970812e-08,2.625583143970812e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.836842,beta,-2.6776520069316327e-08,2.6776520069316327e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.926316,E,-1.1847946686854554e-07,1.1847946686854554e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.926316,A,-8.377740845762173e-08,8.377740845762173e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.926316,B,-1.2892160752907607e-07,1.2892160752907607e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.926316,alpha,-1.9415245993949152e-08,1.9415245993949152e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,0.926316,beta,-3.7664799594628834e-08,3.7664799594628834e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.015789,E,-1.1990867207768962e-07,1.1990867207768962e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.015789,A,-7.937023916494625e-08,7.937023916494625e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.015789,B,-1.286054462880151e-07,1.286054462880151e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.015789,alpha,-1.8700632440432094e-08,1.8700632440432094e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.015789,beta,-3.7743303106563623e-08,3.7743303106563623e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,E,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,A,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,B,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,alpha,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,beta,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,E,-1.223104720726074e-07,1.223104720726074e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,A,-7.009803411394359e-08,7.009803411394359e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,B,-1.264109193914207e-07,1.264109193914207e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,alpha,-1.7171449447535757e-08,1.7171449447535757e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,beta,-3.750351284006756e-08,3.750351284006756e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,E,-1.238708544021995e-07,1.238708544021995e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,A,-6.594707981799357e-08,6.594707981799357e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,B,-1.250633691242851e-07,1.250633691242851e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,alpha,-1.6521980916012022e-08,1.6521980916012022e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,beta,-3.733964750299749e-08,3.733964750299749e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,E,-1.2587850551527435e-07,1.2587850551527435e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,A,-6.225620194344822e-08,6.225620194344822e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,B,-1.2373860051467196e-07,1.2373860051467196e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,alpha,-1.5982961668615518e-08,1.5982961668615518e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,beta,-3.720269612086308e-08,3.720269612086308e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,E,-1.284529353364708e-07,1.284529353364708e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,A,-5.8998601280037536e-08,5.8998601280037536e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,B,-1.2256800255095377e-07,1.2256800255095377e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,alpha,-1.5549150975154725e-08,1.5549150975154725e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,beta,-3.713214323833045e-08,3.713214323833045e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,E,-1.3169665226860698e-07,1.3169665226860698e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,A,-5.614031724188698e-08,5.614031724188698e-08,False
